time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place
2013-08-22T01:45:56.400Z,39.2285,-120.4802,0.9,1.4,Md,,104.4,0.1706799,0.09,nc,nc72054036,2013-08-23T02:53:10.024Z,"27km WSW of Truckee, California"
2013-08-22T01:43:00.000Z,51.606,-178.4692,9.4,1.6,Ml,14,237.6,,0.62,ak,ak10787211,2013-08-24T06:44:11.275Z,"38km SW of Tanaga Volcano, Alaska"
2013-08-22T01:38:32.342Z,38.7585,-119.6004,9.3349,1.39,ml,15,146,0.136,0.1369,nn,nn00420923,2013-08-22T17:20:19.238Z,"18km SE of Gardnerville Ranchos, Nevada"
2013-08-22T01:19:56.000Z,61.6804,-148.181,6.6,1.4,Ml,,,,0.8,ak,ak10787192,2013-08-24T06:44:10.204Z,"37km ESE of Sutton-Alpine, Alaska"
2013-08-22T01:18:14.000Z,51.5676,-178.3424,3.5,4.2,Ml,,,,0.56,ak,ak10787190,2013-08-27T18:59:42.590Z,"37km SSW of Tanaga Volcano, Alaska"
2013-08-22T01:08:14.000Z,63.2477,-149.7192,89.9,1,Ml,13,86.4,,0.26,ak,ak10788634,2013-08-24T06:44:13.360Z,"41km WSW of Cantwell, Alaska"
2013-08-22T00:55:49.000Z,63.1078,-149.3527,85.3,1.2,Ml,,,,0.44,ak,ak10787174,2013-08-24T06:44:10.145Z,"37km SSW of Cantwell, Alaska"
2013-08-22T00:44:53.000Z,62.2008,-150.7228,10,1.2,Ml,17,75.6,,0.61,ak,ak10788631,2013-08-24T06:44:13.344Z,"34km WSW of Talkeetna, Alaska"
2013-08-22T00:43:59.947Z,37.76,-118.8889,2,1.58,ml,5,290,0.786,,nn,nn00420922,2013-08-23T16:34:18.069Z,"14km NNE of Mammoth Lakes, California"
2013-08-22T00:34:48.000Z,62.241,-150.9056,78.3,2.5,Ml,,,,0.37,ak,ak10787159,2013-08-24T06:44:10.131Z,"42km WSW of Talkeetna, Alaska"
2013-08-22T00:18:55.701Z,39.662,-119.6919,10.1909,1.03,ml,15,98,0.215,0.1249,nn,nn00420921,2013-08-22T04:55:48.812Z,"1km NE of Spanish Springs, Nevada"
2013-08-22T00:10:55.000Z,51.2696,-178.9557,10.2,1.2,Ml,10,306,,0.43,ak,ak10788629,2013-08-24T06:44:12.324Z,"10km E of Amatignak Island, Alaska"
2013-08-21T23:57:03.100Z,36.0567,-117.5397,4.2,1,Ml,12,82.8,0.04491576,0.14,ci,ci15395225,2013-08-22T18:24:12.892Z,"34km NNW of Searles Valley, California"
2013-08-21T23:47:07.000Z,60.4721,-147.7632,1.4,1.5,Ml,18,147.6,,0.63,ak,ak10787805,2013-08-23T01:18:22.346Z,"60km ESE of Whittier, Alaska"
2013-08-21T23:46:40.000Z,51.4904,-175.6985,53.4,1.8,Ml,,,,0.57,ak,ak10787147,2013-08-23T01:18:20.132Z,"79km ESE of Adak, Alaska"
2013-08-21T23:45:23.600Z,32.8883,-116.2523,5.6,1.6,Ml,31,122.4,0.02694946,0.19,ci,ci15395217,2013-08-22T18:20:16.909Z,"26km ENE of Pine Valley, California"
2013-08-21T23:43:58.200Z,18.0067,-67.2563,46,2.4,Md,3,273.6,0.14013718,0.14,pr,pr13233005,2013-08-22T04:37:49.235Z,"8km WNW of Pole Ojea, Puerto Rico"
2013-08-21T23:41:17.000Z,51.1867,-178.4576,22.7,1.9,Ml,10,280.8,,0.72,ak,ak10787135,2013-08-23T01:18:21.324Z,"46km E of Amatignak Island, Alaska"
2013-08-21T23:24:19.100Z,34.4018,-118.6188,17.1,2.1,Ml,38,50.4,0.05389892,0.18,ci,ci15395209,2013-08-22T18:13:26.615Z,"5km SE of Val Verde, California"
2013-08-21T23:19:04.000Z,62.8721,-150.779,100.1,1.4,Ml,,,,0.37,ak,ak10786924,2013-08-23T01:18:17.972Z,"70km NNW of Talkeetna, Alaska"
2013-08-21T23:06:57.000Z,64.9884,-147.3944,0,1,Ml,,,,0.36,ak,ak10786922,2013-08-23T01:18:20.116Z,"22km NE of Fairbanks, Alaska"
2013-08-21T22:57:06.847Z,39.6653,-119.685,11.5127,1.47,ml,13,95,0.221,0.1243,nn,nn00420909,2013-08-22T04:40:37.525Z,"2km NE of Spanish Springs, Nevada"
2013-08-21T22:20:58.000Z,63.2415,-150.6887,132.2,2.2,Ml,,,,0.49,ak,ak10786897,2013-08-23T01:18:17.932Z,"88km W of Cantwell, Alaska"
2013-08-21T22:16:12.000Z,61.572,-141.0823,10.6,2.9,Ml,40,39.6,,0.54,ak,ak10786891,2013-08-27T18:21:32.359Z,"178km E of Chitina, Alaska"
2013-08-21T22:07:39.000Z,62.0328,-149.5229,10.5,1.2,Ml,,,,0.37,ak,ak10786887,2013-08-23T01:18:17.893Z,"22km SE of Y, Alaska"
2013-08-21T21:30:35.000Z,63.1567,-150.8289,125.8,1.1,Ml,14,82.8,,0.39,ak,ak10787796,2013-08-23T01:18:21.335Z,"97km WSW of Cantwell, Alaska"
2013-08-21T21:26:10.000Z,63.8179,-148.4583,102.8,1.2,Ml,,,,0.28,ak,ak10786872,2013-08-23T01:18:17.863Z,"25km E of Healy, Alaska"
2013-08-21T21:10:55.200Z,33.0312,-115.5503,3.3,1.8,Ml,18,86.4,0.07186522,0.16,ci,ci15395185,2013-08-22T18:03:42.689Z,"6km NNW of Brawley, California"
2013-08-21T21:03:57.300Z,45.259,-112.7531,9.9,1.3,Md,10,180,0.15091697,0.15,mb,mb13396881,2013-08-28T08:50:39.781Z,"10km WNW of Dillon, Montana"
2013-08-21T21:02:32.860Z,18.7888,-108.1377,9.76,4.2,mb,49,201,6.55,0.97,us,usb000j8up,2013-08-22T05:04:58.212Z,"298km E of Socorro Island, Mexico"
2013-08-21T20:35:18.000Z,60.3136,-141.2592,15.7,1.1,Ml,18,100.8,,0.33,ak,ak10786859,2013-08-27T18:21:32.345Z,"70km ENE of Cape Yakataga, Alaska"
2013-08-21T20:24:28.000Z,59.9596,-141.6019,7.9,1.7,Ml,31,162,,0.45,ak,ak10786851,2013-08-27T18:21:31.323Z,"47km ESE of Cape Yakataga, Alaska"
2013-08-21T20:17:08.100Z,44.569,-122.8235,0,1.1,Md,,162,0.08084838,0.49,uw,uw60576567,2013-08-22T17:01:23.012Z,"7km ENE of Lebanon, Oregon"
2013-08-21T20:00:31.900Z,46.4682,-120.2582,0,2.2,Md,,108,0.11678099,0.33,uw,uw60576562,2013-08-22T16:55:41.558Z,"7km N of Zillah, Washington"
2013-08-21T20:00:26.200Z,33.8607,-117.501,0,1.3,Ml,22,90,0.05389892,0.15,ci,ci15395169,2013-08-22T18:02:04.675Z,"1km N of Quarry at CORONA"
2013-08-21T19:53:21.000Z,60.501,-143.1235,5.6,1.6,Ml,29,61.2,,0.79,ak,ak10786837,2013-08-27T18:21:31.311Z,"61km NW of Cape Yakataga, Alaska"
2013-08-21T19:49:36.600Z,35.481,-120.6048,0,1.5,Md,,36,0.08983153,0.09,nc,nc72053721,2013-08-22T00:54:09.377Z,"0km ENE of Quarry near Atascadero, CA"
2013-08-21T19:43:44.200Z,33.1028,-117.1263,0,1.3,Ml,9,126,0.09881468,0.24,ci,ci15395153,2013-08-22T17:53:48.693Z,"3km SE of Quarry at E-VISTA"
2013-08-21T19:34:51.300Z,36.8868,-121.6167,0,1.1,Md,,50.4,0.01796631,0.19,nc,nc72053716,2013-08-23T01:25:28.216Z,"2km SSE of Quarry near Aromas, CA"
2013-08-21T19:33:55.000Z,60.2624,-151.2642,6.3,1.1,Ml,6,136.8,,0.47,ak,ak10787789,2013-08-23T01:18:21.301Z,"12km S of Cohoe, Alaska"
2013-08-21T19:23:19.000Z,64.5825,-149.8046,10.7,1.3,Ml,,,,0.47,ak,ak10786830,2013-08-23T01:18:16.780Z,"33km W of North Nenana, Alaska"
2013-08-21T19:11:35.900Z,36.2368,-118.3428,5,1.3,Ml,9,259.2,0.29644404,0.24,ci,ci15395145,2013-08-22T17:47:37.940Z,"48km SSW of Lone Pine, California"
2013-08-21T19:11:22.100Z,18.0634,-67.4458,3,2.9,Md,16,190.8,0.32069856,0.57,pr,pr13233004,2013-08-21T23:25:32.135Z,"27km W of Puerto Real, Puerto Rico"
2013-08-21T19:06:43.800Z,45.2645,-112.7451,9.6,3.2,Md,54,50.4,0.14373045,0.23,mb,mb13028455,2013-08-26T18:15:44.072Z,"10km WNW of Dillon, Montana"
2013-08-21T18:55:41.700Z,40.2243,-121.1703,5.6,1.2,Md,,100.8,0.07186522,0.14,nc,nc72053691,2013-08-22T03:18:07.897Z,"10km SSE of Chester, California"
2013-08-21T18:38:57.000Z,59.9609,-153.2389,128.8,2.3,Ml,,,,0.56,ak,ak10786819,2013-08-23T01:18:16.768Z,"64km SSW of Redoubt Volcano, Alaska"
2013-08-21T18:38:20.100Z,18.089,-67.4462,9,3,Md,24,187.2,0.2937491,0.43,pr,pr13233003,2013-08-22T02:08:50.994Z,"27km W of Puerto Real, Puerto Rico"
